athlete_id,sex,height_cm,weight_kg,province,has_anthro,lifetime_pb,cutoff_16_group,cutoff_17_group,cutoff_18_group,cutoff_19_group,cutoff_20_group,cutoff_21_group,cutoff_22_group,cutoff_23_group,cutoff_24_group,cutoff_25_group,cutoff_26_group
2987f5547cd35f67,F,,,P23,False,12.19,excluded,A,A,B,B,B,B,B,B,B,B
09c4317991fe5672,F,,,P28,False,13.08,A,B,B,B,B,B,B,B,B,B,B
cbc599f9040cb4b6,M,,,P25,False,11.65,excluded,excluded,A,B,B,B,B,B,B,B,B
454fce2a8acb372a,F,,,P28,False,12.76,A,B,B,B,B,B,B,B,B,B,B
9daf5a0aecbb5a69,M,,,P10,False,11.97,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
ee8be9725283a690,M,,,P17,False,12.09,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
e7dd4ccbeaf8d9e4,F,,,P28,False,13.92,A,A,B,B,B,B,B,B,B,B,B
5a1136040385b175,M,182.0,75.0,P04,True,11.32,A,B,B,B,B,B,B,B,B,B,B
436a43bfa91332ce,F,165.0,51.0,P02,True,12.23,A,A,A,A,B,B,B,B,B,B,B
ef51d8a5fb9348fa,M,,,P23,False,11.3,excluded,excluded,A,B,B,B,B,B,B,B,B
75a50e61f52662d6,F,,,P10,False,12.29,A,A,A,B,B,B,B,B,B,B,B
c0f0b6dd0016506a,F,170.0,47.0,P18,True,12.23,A,B,B,B,B,B,B,B,B,B,B
4995a48201017dc0,M,,,P19,False,11.46,excluded,A,A,B,B,B,B,B,B,B,B
e6a90230a7ea99ac,F,,,,False,12.71,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
edc40f8852a5700a,F,,,P09,False,12.65,A,A,B,B,B,B,B,B,B,B,B
b762079ed36ac502,F,,,P00,False,12.45,excluded,A,A,A,A,B,B,B,B,B,B
11cbfe4705d6a9d1,F,,,P23,False,12.16,A,A,B,B,B,B,B,B,B,B,B
d3dd203720344069,M,,,P20,False,11.12,excluded,A,A,B,B,B,B,B,B,B,B
33204ff24fa8345b,F,,,P17,False,12.93,excluded,A,A,A,B,B,B,B,B,B,B
6806b9e13d1d51c3,M,178.0,67.0,P10,True,11.05,excluded,A,B,B,B,B,B,B,B,B,B
2035a22d56f4dfbb,M,,,P28,False,11.61,A,B,B,B,B,B,B,B,B,B,B
12a061916e7e612a,F,,,P20,False,12.69,A,A,B,B,B,B,B,B,B,B,B
89fb0566ef0f5bcd,M,,,P09,False,11.51,excluded,A,B,B,B,B,B,B,B,B,B
e1d591694620d1f3,M,172.0,58.0,P30,True,10.85,excluded,excluded,A,A,A,A,B,B,B,B,B
da927992fa29a39d,M,,,P12,False,11.27,A,B,B,B,B,B,B,B,B,B,B
409a510a8ad15580,F,,,P21,False,12.75,A,B,B,B,B,B,B,B,B,B,B
31b94b5a683599dd,M,170.0,60.0,P20,True,12.11,A,A,B,B,B,B,B,B,B,B,B
229768dea099fb25,M,,,P26,False,11.01,excluded,excluded,excluded,excluded,A,A,A,B,B,B,B
3d09f711d1a01fc3,M,,,P09,False,12.2,excluded,excluded,excluded,B,B,B,B,B,B,B,B
97186be53d473ad8,F,163.0,55.0,P18,True,12.29,excluded,excluded,A,B,B,B,B,B,B,B,B
9aa6b7cfd1899154,F,161.0,46.0,P02,True,12.48,excluded,A,A,A,B,B,B,B,B,B,B
bdd8b7ab66d209fa,F,165.0,50.0,P24,True,12.28,excluded,excluded,A,B,B,B,B,B,B,B,B
7ee4d52c4fc25a45,F,162.0,45.0,P02,True,12.63,excluded,A,A,A,B,B,B,B,B,B,B
b16cc51c8d422c5f,F,,,P27,False,12.26,excluded,excluded,A,B,B,B,B,B,B,B,B
d5e57d660659faaf,M,,,P18,False,11.7,excluded,excluded,A,B,B,B,B,B,B,B,B
53587eb18b2e68a1,M,173.0,65.0,,True,12.34,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
85a2583cbf8e9049,M,,,P17,False,11.18,excluded,A,A,B,B,B,B,B,B,B,B
ac528e378579e693,M,,,,False,11.34,excluded,excluded,A,B,B,B,B,B,B,B,B
8950572862f636a6,M,181.0,70.0,P20,True,11.68,excluded,excluded,B,B,B,B,B,B,B,B,B
96c88f63197d78a8,M,185.0,60.0,P17,True,10.7,excluded,A,A,B,B,B,B,B,B,B,B
f8910ed10b1476db,F,168.0,52.0,P06,True,12.58,A,A,B,B,B,B,B,B,B,B,B
9651c40be82c5afe,M,175.0,65.0,P20,True,11.28,A,B,B,B,B,B,B,B,B,B,B
3fbcdcf6f314ba78,M,,,,False,11.82,excluded,excluded,B,B,B,B,B,B,B,B,B
b3061f803bd7edef,F,,,P20,False,12.41,A,A,B,B,B,B,B,B,B,B,B
e106feb8afd07bfe,M,175.0,70.0,P23,True,11.15,excluded,B,B,B,B,B,B,B,B,B,B
a774b98dc6da4dc1,F,,,P17,False,13.24,A,B,B,B,B,B,B,B,B,B,B
3df590272ebb8a86,F,,,P12,False,12.31,excluded,A,A,A,A,A,B,B,B,B,B
0047704ef5f83f60,M,175.0,60.0,P23,True,10.92,excluded,excluded,B,B,B,B,B,B,B,B,B
a1cece09765f4d98,M,177.0,61.0,P30,True,11.53,A,B,B,B,B,B,B,B,B,B,B
00c5810a4ac65640,F,,,P19,False,13.24,excluded,excluded,B,B,B,B,B,B,B,B,B
0c225d6e3cda9c45,F,164.0,45.0,P21,True,14.41,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
c844a806884e5fc4,M,,,P09,False,10.84,excluded,excluded,excluded,A,A,A,A,B,B,B,B
a8b06a7ac254aaaa,F,,,P21,False,12.51,excluded,excluded,A,B,B,B,B,B,B,B,B
c7849591a1aee775,F,166.0,51.0,P16,True,12.7,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
fb55acbcf8a0bbfd,F,157.0,45.0,P23,True,12.57,excluded,excluded,A,B,B,B,B,B,B,B,B
361abdf1bf609762,F,158.0,50.0,P23,True,12.32,excluded,excluded,A,B,B,B,B,B,B,B,B
9f20123f109120b4,M,,,P04,False,11.5,excluded,excluded,A,B,B,B,B,B,B,B,B
3fd7411e1fed029e,F,163.0,50.0,P20,True,12.5,A,B,B,B,B,B,B,B,B,B,B
b44322774e05068d,M,,,P17,False,11.37,excluded,A,B,B,B,B,B,B,B,B,B
5fb821b98b73008a,M,,,P20,False,11.04,excluded,excluded,A,B,B,B,B,B,B,B,B
49a421dd32de8b82,M,,,P18,False,10.71,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
a5d72d1358992f62,M,,,,False,11.56,excluded,excluded,A,B,B,B,B,B,B,B,B
6ebb96183f18261e,F,165.0,53.0,P25,True,12.47,A,A,B,B,B,B,B,B,B,B,B
0e45dafce8535745,M,,,P10,False,11.84,excluded,excluded,A,B,B,B,B,B,B,B,B
0be6580deea3e3f9,M,,,P12,False,11.45,excluded,excluded,A,B,B,B,B,B,B,B,B
576af8197d5ef20a,F,,,P12,False,12.73,A,A,A,B,B,B,B,B,B,B,B
2d1260e0390ac7c9,M,176.0,60.0,P10,True,12.36,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
834a0b355611eb72,M,,,,False,12.39,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
e58ee21ad0069ba3,M,,,P17,False,11.68,A,A,B,B,B,B,B,B,B,B,B
844e9f1ba4915a78,M,,,P17,False,11.23,excluded,excluded,A,B,B,B,B,B,B,B,B
e5f2488e9c55f59c,M,,,P14,False,11.51,excluded,excluded,excluded,A,B,B,B,B,B,B,B
e4200cb49f63894d,F,174.0,61.0,P26,True,11.8,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
472a203687836696,M,,,P14,False,11.25,excluded,excluded,A,A,B,B,B,B,B,B,B
41ed0bad24fdbafe,M,,,,False,11.62,excluded,B,B,B,B,B,B,B,B,B,B
907d7977fd3cb971,F,,,P17,False,12.68,A,A,B,B,B,B,B,B,B,B,B
7ff851761c3bffa4,F,163.0,50.0,P21,True,12.98,excluded,excluded,B,B,B,B,B,B,B,B,B
26034d7f8dfcbb32,F,,,P20,False,12.25,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
9cadead01393ac37,F,,,P11,False,13.31,A,B,B,B,B,B,B,B,B,B,B
0283580f7f9aa1e1,M,,,P20,False,12.67,excluded,excluded,excluded,excluded,B,B,B,B,B,B,B
510f143a30032f99,M,,,P14,False,11.55,A,A,B,B,B,B,B,B,B,B,B
3a5b3b4779a06bb8,M,,,P20,False,12.16,excluded,excluded,excluded,B,B,B,B,B,B,B,B
99a35acec00965d6,F,164.0,51.0,P14,True,12.62,excluded,excluded,A,B,B,B,B,B,B,B,B
2d5010fe2c03c7f0,F,,,P23,False,12.59,A,B,B,B,B,B,B,B,B,B,B
75b7c95c10d133d1,M,,,P10,False,11.54,excluded,excluded,excluded,B,B,B,B,B,B,B,B
55e18b3ce2bab27d,F,,,P28,False,12.97,excluded,A,A,B,B,B,B,B,B,B,B
d69b61fc18095953,M,178.0,68.0,P10,True,11.46,excluded,A,A,B,B,B,B,B,B,B,B
d4f29d4c8a40fc7c,F,164.0,50.0,P26,True,12.05,excluded,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B
cb5856798864c33b,M,,,P30,False,10.72,excluded,excluded,A,A,A,A,A,B,B,B,B
aebb264df1d3cf6c,F,176.0,60.0,P18,True,12.03,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
0228beb647ee236a,F,,,P17,False,12.78,excluded,excluded,A,A,A,B,B,B,B,B,B
2474954f8f765439,F,,,P28,False,13.48,A,B,B,B,B,B,B,B,B,B,B
f4206e215e3f00f1,M,,,P12,False,10.66,excluded,excluded,excluded,excluded,A,A,A,B,B,B,B
b5810f80724107fd,M,,,P28,False,11.95,excluded,excluded,A,B,B,B,B,B,B,B,B
3d74e8d9a84b2de1,M,,,,False,12.04,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
6e16450615381ba0,F,,,P17,False,11.93,A,B,B,B,B,B,B,B,B,B,B
5aecfcd369659990,M,,,P20,False,11.7,excluded,excluded,A,B,B,B,B,B,B,B,B
07a4abe7254dab21,F,164.0,54.0,P21,True,12.28,excluded,excluded,A,A,B,B,B,B,B,B,B
7be8a2d576078ddd,M,,,P26,False,10.8,A,A,B,B,B,B,B,B,B,B,B
6b0b6dee93aeb02d,F,,,,False,12.8,A,B,B,B,B,B,B,B,B,B,B
62d844dde91d6627,F,168.0,52.0,P11,True,13.12,A,B,B,B,B,B,B,B,B,B,B
7302993a0adb3f5d,M,,,,False,12.04,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
3536621a5fae2061,F,,,P20,False,12.11,A,B,B,B,B,B,B,B,B,B,B
d1c1da6d1c4d5f35,M,,,P14,False,11.37,excluded,excluded,B,B,B,B,B,B,B,B,B
1e609dfea94a9e8f,F,,,P28,False,12.99,excluded,excluded,A,B,B,B,B,B,B,B,B
1b650de324d01cbd,M,180.0,65.0,,True,11.39,excluded,excluded,A,B,B,B,B,B,B,B,B
c0520f79bae68876,M,175.0,70.0,P10,True,16.31,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
ad40b143276b98ed,M,,,P28,False,11.33,excluded,A,A,B,B,B,B,B,B,B,B
04b99a8bcb4c5c35,M,180.0,65.0,,True,11.91,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
1b96469bec29b0f9,M,,,,False,11.72,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
7019d2eeac9bae50,M,178.0,63.0,P10,True,11.57,excluded,excluded,B,B,B,B,B,B,B,B,B
ca5831f15e3ad7ad,F,,,P23,False,12.42,A,A,A,B,B,B,B,B,B,B,B
5b60d5488e492335,F,168.0,60.0,P10,True,12.95,A,B,B,B,B,B,B,B,B,B,B
9fa7b0b943ccd7e5,F,,,P06,False,13.94,B,B,B,B,B,B,B,B,B,B,B
0691c057494f9b36,M,,,P25,False,15.82,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
879486f96debe384,M,,,,False,11.29,excluded,excluded,A,B,B,B,B,B,B,B,B
b001d93168ed6c7f,M,,,P23,False,11.87,excluded,excluded,A,B,B,B,B,B,B,B,B
615309b64a407ac4,F,,,P15,False,12.73,excluded,excluded,excluded,excluded,excluded,excluded,excluded,A,A,B,B
755f78a8641ce880,M,,,P28,False,11.9,excluded,excluded,A,B,B,B,B,B,B,B,B
fa9884b0867d819e,F,168.0,48.0,P09,True,12.66,excluded,excluded,A,A,A,A,B,B,B,B,B
c04f120d147bd0bc,M,,,P29,False,11.14,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
5ca0b325c5da3909,F,164.0,60.0,P07,True,13.8,A,B,B,B,B,B,B,B,B,B,B
fc5df1481d45e6d3,F,156.0,46.0,P26,True,12.82,excluded,excluded,A,A,A,B,B,B,B,B,B
970832cc1f3c877e,M,,,P10,False,11.05,excluded,excluded,A,B,B,B,B,B,B,B,B
f6a4852435908c59,M,,,P25,False,13.25,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
39c569210d79ba73,M,,,P14,False,12.06,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
26fd62233233a016,M,180.0,64.0,P09,True,11.3,excluded,excluded,A,B,B,B,B,B,B,B,B
c41403de7416aebc,M,,,P20,False,12.17,excluded,excluded,B,B,B,B,B,B,B,B,B
b40aa959397231fc,F,170.0,55.0,P15,True,12.76,excluded,excluded,A,A,B,B,B,B,B,B,B
d65ecc5da65e1109,F,,,P04,False,12.46,A,B,B,B,B,B,B,B,B,B,B
506ad2bbebdc4861,M,,,,False,11.7,excluded,A,B,B,B,B,B,B,B,B,B
adbcace683a5710a,M,178.0,65.0,P10,True,11.26,excluded,excluded,A,B,B,B,B,B,B,B,B
5b9f1c65424afb90,M,,,P10,False,10.78,excluded,A,A,B,B,B,B,B,B,B,B
87849e150e50e1b5,M,,,P20,False,10.64,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
d6cf600a070936df,F,,,P10,False,12.34,excluded,excluded,A,B,B,B,B,B,B,B,B
359d44d0f1a66f02,F,,,P02,False,12.82,excluded,excluded,A,B,B,B,B,B,B,B,B
606fdf5760f0caee,F,,,P10,False,12.11,excluded,A,A,A,A,B,B,B,B,B,B
a3e3857b679764c7,F,,,P17,False,12.57,A,B,B,B,B,B,B,B,B,B,B
5009e4e713e2df4c,F,,,P12,False,12.69,A,B,B,B,B,B,B,B,B,B,B
34f5cbe000f6d826,M,180.0,65.0,P27,True,10.77,excluded,excluded,excluded,excluded,A,A,A,A,B,B,B
79395dabd6d2bb22,M,,,P15,False,10.85,excluded,excluded,excluded,excluded,excluded,excluded,B,B,B,B,B
06096955e1289c46,M,178.0,64.0,P10,True,11.5,excluded,excluded,A,B,B,B,B,B,B,B,B
d98c3f1875040c6c,M,,,P10,False,11.83,A,B,B,B,B,B,B,B,B,B,B
35dfe3ea3f9ea322,F,162.0,55.0,P10,True,13.16,excluded,excluded,A,B,B,B,B,B,B,B,B
2254bf38a423624e,F,,,P23,False,11.66,excluded,A,A,A,A,A,A,B,B,B,B
e7c58ebcbac54018,M,,,P17,False,11.53,excluded,excluded,B,B,B,B,B,B,B,B,B
193ba89df2a9c29c,M,177.0,68.0,P10,True,11.34,excluded,excluded,B,B,B,B,B,B,B,B,B
0397bd6c68d78d7f,M,,,,False,12.13,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
54b235d4698cfd9b,F,165.0,53.0,P18,True,11.95,excluded,excluded,A,A,A,A,B,B,B,B,B
6f3b585857a3f7e6,F,165.0,50.0,,True,14.21,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
fbb84253c9c0b5c2,M,,,,False,11.52,excluded,excluded,B,B,B,B,B,B,B,B,B
8130068745133117,F,166.0,50.0,P25,True,12.92,A,A,A,B,B,B,B,B,B,B,B
7b218c036d0e1ea2,M,170.0,65.0,P10,True,11.88,A,B,B,B,B,B,B,B,B,B,B
2e09bccfa519392f,M,181.0,72.0,P10,True,11.48,excluded,excluded,B,B,B,B,B,B,B,B,B
8a96576ded9a65b2,M,,,P10,False,11.72,excluded,excluded,A,B,B,B,B,B,B,B,B
db1ecefff979650e,F,,,P27,False,12.14,excluded,A,A,B,B,B,B,B,B,B,B
aeb5f1def4afd40d,M,,,P12,False,11.86,excluded,excluded,A,A,B,B,B,B,B,B,B
e11e3990df1eb7a6,F,,,P19,False,12.64,A,A,B,B,B,B,B,B,B,B,B
7cdf78815919a87d,M,,,P10,False,11.48,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
b8916d36e9560f81,F,,,P18,False,12.92,excluded,A,A,B,B,B,B,B,B,B,B
913b047987f83cad,M,,,,False,11.46,excluded,A,B,B,B,B,B,B,B,B,B
142a3a1d599f461f,F,,,P23,False,12.39,excluded,excluded,A,B,B,B,B,B,B,B,B
10277a5ceca97052,M,,,,False,11.76,excluded,excluded,excluded,B,B,B,B,B,B,B,B
a1bb067edbc99243,F,,,P10,False,12.33,excluded,A,A,B,B,B,B,B,B,B,B
99161ef59aa3c771,M,174.0,55.0,,True,11.49,A,B,B,B,B,B,B,B,B,B,B
75294829a0dc3f6f,F,,,P00,False,12.86,excluded,excluded,A,B,B,B,B,B,B,B,B
3931e992c18f91ab,M,,,,False,11.23,excluded,excluded,A,B,B,B,B,B,B,B,B
e85ca1c7eaa054e7,M,,,P17,False,11.24,A,B,B,B,B,B,B,B,B,B,B
0f2836c4185e568c,M,185.0,70.0,P10,True,11.92,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
9cc757715716d5b1,F,,,P07,False,12.32,excluded,A,A,A,B,B,B,B,B,B,B
9c5115b2e4c3c974,F,,,P28,False,12.21,excluded,excluded,A,B,B,B,B,B,B,B,B
a73cdc1861a3a3b1,M,,,P07,False,11.84,A,B,B,B,B,B,B,B,B,B,B
53b60e14e2128ffd,M,,,,False,11.45,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
4a4efda54470cb0f,M,,,P10,False,11.16,excluded,excluded,A,B,B,B,B,B,B,B,B
ce8bfd43b6a9b256,M,,,,False,12.05,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
c2e6889d32dc5a6c,M,,,P10,False,12.05,excluded,excluded,A,B,B,B,B,B,B,B,B
170cadb78c276a97,M,,,P10,False,10.81,excluded,B,B,B,B,B,B,B,B,B,B
756acc97b85cdf60,M,,,P10,False,11.79,excluded,A,A,B,B,B,B,B,B,B,B
71417e76a62b106d,M,,,,False,11.97,excluded,excluded,B,B,B,B,B,B,B,B,B
e26f1a05cac79f79,M,,,P15,False,11.72,excluded,excluded,excluded,excluded,B,B,B,B,B,B,B
cbbc7684fda17490,M,,,,False,11.66,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
5717811792a9f4fa,M,,,,False,11.43,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
cd4dba7f1db098cb,F,,,,False,12.17,excluded,A,A,B,B,B,B,B,B,B,B
5d8de7fb85de0010,M,,,P23,False,11.64,excluded,excluded,A,B,B,B,B,B,B,B,B
b663149a30ca2152,M,,,P18,False,11.26,A,A,B,B,B,B,B,B,B,B,B
b7be5e8d7091044f,M,188.0,70.0,P01,True,10.9,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
63bc5dbb81c838bc,F,162.0,50.0,P20,True,12.57,excluded,A,A,B,B,B,B,B,B,B,B
89d051fe1de0aada,M,171.0,68.0,,True,11.49,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
af4766d8cc654f1d,M,,,,False,11.03,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
d5dd8ef7dc984e05,M,180.0,75.0,P15,True,11.77,excluded,excluded,A,B,B,B,B,B,B,B,B
00d6c0632a937004,M,165.0,50.0,P25,True,12.18,A,A,B,B,B,B,B,B,B,B,B
7d7ae59af13da66b,M,,,P09,False,10.63,excluded,excluded,excluded,excluded,A,A,A,B,B,B,B
16b8541287bcfd93,M,177.0,70.0,P10,True,11.25,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
ec7d62205fdb296d,M,178.0,70.0,P08,True,11.81,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
1872d0fe5a113a41,M,,,P14,False,11.63,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
325a3638c940ae32,M,,,P10,False,10.58,excluded,excluded,excluded,A,A,A,A,A,A,A,B
ae94d22256206e89,M,,,P17,False,11.31,excluded,excluded,excluded,A,A,B,B,B,B,B,B
d8771cb7bb9f69b6,M,184.0,70.0,P30,True,10.97,excluded,excluded,excluded,excluded,A,A,A,A,B,B,B
3c5aa70c80394ee8,M,,,P04,False,11.42,excluded,A,A,B,B,B,B,B,B,B,B
c51b1f60c65f01a0,F,,,P23,False,12.33,excluded,A,A,A,B,B,B,B,B,B,B
edfbcc4de5659813,F,,,P03,False,11.76,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
9c71e5f42d23c574,M,190.0,65.0,P25,True,12.1,excluded,excluded,B,B,B,B,B,B,B,B,B
6ca36a984e7dce51,F,160.0,50.0,,True,13.6,excluded,B,B,B,B,B,B,B,B,B,B
d3f6dd0350d9a62e,M,,,,False,10.88,excluded,excluded,A,A,B,B,B,B,B,B,B
b6ab0c6c69bbdb26,F,,,,False,12.87,excluded,excluded,A,B,B,B,B,B,B,B,B
b053493185cd4bf5,F,,,P14,False,12.69,excluded,excluded,excluded,excluded,B,B,B,B,B,B,B
8f5e6b598c363037,M,,,,False,11.96,excluded,excluded,excluded,B,B,B,B,B,B,B,B
8a209aa02df0f842,M,178.0,75.0,,True,11.07,excluded,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B
6678f1ae35b54848,M,,,P14,False,11.63,excluded,excluded,B,B,B,B,B,B,B,B,B
d880e0e10b4f7a01,F,158.0,47.0,P03,True,12.56,A,A,A,B,B,B,B,B,B,B,B
f9b2a549be3baa0e,F,,,,False,16.14,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
6470be135b6d2739,M,,,P10,False,11.4,excluded,excluded,A,B,B,B,B,B,B,B,B
25b99adad2208f1d,M,,,,False,11.27,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
e2e985504c840d73,M,,,P28,False,13.7,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
0c531e878d8303e4,M,,,,False,11.49,excluded,excluded,B,B,B,B,B,B,B,B,B
350c7a5a9c1ea08c,M,,,P23,False,10.35,excluded,excluded,A,B,B,B,B,B,B,B,B
37915bf0ffa3808d,F,154.0,48.0,P20,True,11.72,A,B,B,B,B,B,B,B,B,B,B
6916d32034cabb79,F,,,P23,False,12.69,A,A,B,B,B,B,B,B,B,B,B
0bdc2454851aad51,F,,,P21,False,12.24,A,B,B,B,B,B,B,B,B,B,B
9443d724846808d3,F,,,P15,False,12.76,excluded,excluded,A,B,B,B,B,B,B,B,B
e8fa4b746e54c480,M,,,P28,False,12.41,excluded,B,B,B,B,B,B,B,B,B,B
915c7c36e7efcfb5,M,170.0,62.0,,True,11.59,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
29c55b4f24c8407a,F,,,P23,False,12.82,A,A,B,B,B,B,B,B,B,B,B
2e5cee7c2bd37629,M,,,P10,False,11.16,excluded,excluded,A,B,B,B,B,B,B,B,B
4f642eaa961753e4,M,,,P10,False,12.44,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
9a3564ac5d6df622,M,,,P10,False,11.49,excluded,excluded,B,B,B,B,B,B,B,B,B
8b68666755ecff73,M,,,,False,11.33,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
9212cb741ca37701,M,,,P05,False,10.97,excluded,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B
9cb0d3298e982b58,M,,,,False,11.42,excluded,excluded,A,B,B,B,B,B,B,B,B
a1c19b873955faa4,M,178.0,63.0,,True,11.6,excluded,excluded,excluded,B,B,B,B,B,B,B,B
c83bc654a9298ae9,F,,,P30,False,12.06,excluded,excluded,excluded,excluded,excluded,A,A,A,A,A,B
a3504fef34fcf2ca,F,,,P23,False,12.19,A,A,B,B,B,B,B,B,B,B,B
f86db47c86a6a732,F,166.0,56.0,P25,True,12.48,excluded,excluded,A,A,B,B,B,B,B,B,B
5845fc4ac0fdadb8,F,168.0,60.0,P08,True,11.76,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
207e45df135317d9,M,,,P09,False,11.56,excluded,A,A,B,B,B,B,B,B,B,B
4e6e65592feeabcd,M,180.0,76.0,P10,True,11.29,excluded,A,B,B,B,B,B,B,B,B,B
cf7e5fd2cb73e12f,F,167.0,50.0,P10,True,12.12,excluded,excluded,A,B,B,B,B,B,B,B,B
5b53054337f45e7d,F,175.0,52.0,P00,True,13.15,A,A,A,A,B,B,B,B,B,B,B
2d6d98ff040f50ee,F,,,P12,False,12.03,A,A,B,B,B,B,B,B,B,B,B
e13641b8c88c36e4,M,,,,False,12.14,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
5597e2959cc2c9f0,M,,,P19,False,10.8,excluded,excluded,A,A,A,B,B,B,B,B,B
1fd5a601d3675045,M,,,P10,False,12.52,excluded,excluded,A,B,B,B,B,B,B,B,B
373ec5879d3667a8,F,164.0,52.0,P07,True,13.35,A,A,A,B,B,B,B,B,B,B,B
87cca5d780d94323,M,182.0,70.0,P30,True,10.37,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
f0120fbf9768c0e8,M,,,,False,11.97,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
c6b5447ff7ae0919,F,,,P12,False,13.2,A,B,B,B,B,B,B,B,B,B,B
551b5f59f20b3e2c,M,,,P09,False,11.67,excluded,excluded,A,B,B,B,B,B,B,B,B
cf08274f9a66ed62,M,,,P20,False,11.62,excluded,excluded,excluded,B,B,B,B,B,B,B,B
4ca1bcf5afafdf9f,M,,,P17,False,12.0,excluded,excluded,B,B,B,B,B,B,B,B,B
545aad1684bf6174,F,,,P03,False,13.97,A,B,B,B,B,B,B,B,B,B,B
dc122abc06b412b2,M,174.0,60.0,P19,True,10.87,excluded,A,A,B,B,B,B,B,B,B,B
11c94d76ccdeaf03,M,,,P01,False,11.44,A,B,B,B,B,B,B,B,B,B,B
b8bf9993b4a5ccc6,F,,,P21,False,12.32,excluded,A,A,A,A,A,A,A,A,A,B
9906927391e84fe8,M,182.0,72.0,P10,True,11.14,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
a3a941d91e5969ae,F,,,P27,False,13.34,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
30e1045ee2481049,M,,,P10,False,11.86,excluded,excluded,A,B,B,B,B,B,B,B,B
af725ba4130d5bce,M,,,P19,False,12.18,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
